_id,co_uf,no_uf,ano,variavel,social_categoria,social_subcategoria,valor
1156,41,PR,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,907.75
1157,41,PR,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,482335.0
1158,41,PR,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,404945234.0
1159,41,PR,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,983.82
1160,41,PR,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,466607.0
1161,41,PR,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,466013885.0
1162,41,PR,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1221.22
1163,41,PR,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,445208.0
1164,41,PR,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,550938563.0
1165,41,PR,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1440.28
1166,41,PR,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,449794.0
1167,41,PR,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,634769161.0
1168,41,PR,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1576.88
1169,41,PR,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,430182.0
1170,41,PR,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,677018513.0
1171,41,PR,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1678.58
1172,41,PR,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,406918.0
1173,41,PR,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,697127973.0
1174,41,PR,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1718.91
1175,41,PR,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,400103.0
1176,41,PR,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,684076273.0
1177,41,PR,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1763.38
1178,41,PR,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,370796.0
1179,41,PR,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,680975221.0
1180,41,PR,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1822.41
1181,41,PR,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,369533.0
1182,41,PR,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,654542533.0
1183,41,PR,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1882.43
1184,41,PR,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,378634.0
1185,41,PR,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,698130231.0
1186,41,PR,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1962.34
1187,41,PR,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,335494.0
1188,41,PR,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,708673734.0
1189,41,PR,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,673.75
1190,41,PR,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,382870.0
1191,41,PR,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,238788649.0
1192,41,PR,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1048.77
1193,41,PR,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,411359.0
1194,41,PR,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,423297172.0
1195,41,PR,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3447.64
1196,41,PR,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,593565.0
1197,41,PR,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2041412857.0
1198,42,SC,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,788.13
1199,42,SC,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,101247.0
1200,42,SC,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,53334042.0
1201,42,SC,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,711.12
1202,42,SC,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,141744.0
1203,42,SC,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,80969983.0
1204,42,SC,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,666.24
1205,42,SC,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,139098.0
1206,42,SC,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,92786279.0
1207,42,SC,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,730.53
1208,42,SC,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,134704.0
1209,42,SC,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,100078597.0
1210,42,SC,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,865.82
1211,42,SC,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,118648.0
1212,42,SC,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,109394246.0
1213,42,SC,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,930.45
1214,42,SC,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,150685.0
1215,42,SC,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,130377682.0
1216,42,SC,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,994.95
1217,42,SC,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,143700.0
1218,42,SC,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,146604158.0
1219,42,SC,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1240.07
1220,42,SC,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,140961.0
1221,42,SC,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,173824203.0
1222,42,SC,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1508.44
1223,42,SC,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,147043.0
1224,42,SC,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,213981658.0
1225,42,SC,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1678.82
1226,42,SC,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,144651.0
1227,42,SC,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,239764328.0
1228,42,SC,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1787.44
1229,42,SC,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,137970.0
1230,42,SC,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,248631365.0
1231,42,SC,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1821.06
1232,42,SC,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,131525.0
1233,42,SC,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,244021067.0
1234,42,SC,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1876.84
1235,42,SC,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,122594.0
1236,42,SC,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,236043849.0
1237,42,SC,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1959.19
1238,42,SC,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,119702.0
1239,42,SC,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,228290118.0
1240,42,SC,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2029.89
1241,42,SC,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,122176.0
1242,42,SC,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,242028241.0
1243,42,SC,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2112.52
1244,42,SC,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,106298.0
1245,42,SC,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,244093646.0
1246,42,SC,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,790.28
1247,42,SC,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,129436.0
1248,42,SC,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,92839425.0
1249,42,SC,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1227.34
1250,42,SC,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,140293.0
1251,42,SC,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,169100646.0
1252,42,SC,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3498.59
1253,42,SC,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,222425.0
1254,42,SC,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,780689975.0
1255,43,RS,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,778.63
1256,43,RS,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,290660.0
1257,43,RS,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,147172671.0
1258,43,RS,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,717.96
1259,43,RS,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,398132.0
1260,43,RS,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,234033557.0
1261,43,RS,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,687.74
1262,43,RS,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,436169.0
1263,43,RS,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,290873006.0
1264,43,RS,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,764.08
1265,43,RS,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,410540.0
1266,43,RS,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,320167620.0
1267,43,RS,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,911.65
1268,43,RS,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,367631.0
1269,43,RS,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,357820394.0
1270,43,RS,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,987.74
1271,43,RS,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,462966.0
1272,43,RS,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,425434593.0
1273,43,RS,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1072.12
1274,43,RS,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,453761.0
1275,43,RS,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,484177081.0
1276,43,RS,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1280.18
1277,43,RS,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,451438.0
1278,43,RS,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,571783025.0
1279,43,RS,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1499.42
1280,43,RS,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,463519.0
1281,43,RS,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,680500672.0
1282,43,RS,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1677.82
1283,43,RS,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,455421.0
1284,43,RS,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,756838872.0
1285,43,RS,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1787.82
1286,43,RS,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,434715.0
1287,43,RS,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,793729853.0
1288,43,RS,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1829.56
1289,43,RS,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,427939.0
1290,43,RS,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,774663570.0
1291,43,RS,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1868.03
1292,43,RS,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,379234.0
1293,43,RS,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,747126338.0
1294,43,RS,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1941.08
1295,43,RS,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,364325.0
1296,43,RS,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,695069373.0
1297,43,RS,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1987.87
1298,43,RS,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,367805.0
1299,43,RS,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,726181625.0
1300,43,RS,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2066.14
1301,43,RS,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,325960.0
1302,43,RS,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,722094029.0
1303,43,RS,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,731.79
1304,43,RS,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,378103.0
1305,43,RS,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,253997881.0
1306,43,RS,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1103.13
1307,43,RS,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,402266.0
1308,43,RS,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,437367786.0
1309,43,RS,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3414.47
1310,43,RS,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,603049.0
1311,43,RS,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2064185457.0
1312,50,MS,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,811.79
1313,50,MS,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,32588.0
1314,50,MS,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,24333175.0
1315,50,MS,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,736.8
1316,50,MS,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,85098.0
1317,50,MS,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,40149515.0
1318,50,MS,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,663.3
1319,50,MS,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,114876.0
1320,50,MS,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,69110530.0
1321,50,MS,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,744.23
1322,50,MS,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,112212.0
1323,50,MS,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,83533451.0
1324,50,MS,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,901.27
1325,50,MS,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,102433.0
1326,50,MS,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,97638440.0
1327,50,MS,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,980.49
1328,50,MS,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,127768.0
1329,50,MS,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,116685417.0
1330,50,MS,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1072.64
1331,50,MS,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,132887.0
1332,50,MS,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,137463646.0
1333,50,MS,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1297.26
1334,50,MS,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,134697.0
1335,50,MS,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,172729331.0
1336,50,MS,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1546.57
1337,50,MS,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,142249.0
1338,50,MS,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,213096228.0
1339,50,MS,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1757.92
1340,50,MS,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,147021.0
1341,50,MS,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,246093588.0
1342,50,MS,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1862.86
1343,50,MS,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,145224.0
1344,50,MS,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,273993441.0
1345,50,MS,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1923.41
1346,50,MS,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,142530.0
1347,50,MS,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,270739842.0
1348,50,MS,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1977.34
1349,50,MS,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,131258.0
1350,50,MS,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,270769971.0
1351,50,MS,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2041.45
1352,50,MS,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,126263.0
1353,50,MS,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,256968630.0
1354,50,MS,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2074.72
1355,50,MS,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,129969.0
1356,50,MS,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,262789220.0
1357,50,MS,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2159.87
1358,50,MS,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,114397.0
1359,50,MS,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,265004044.0
1360,50,MS,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,762.24
1361,50,MS,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,130468.0
1362,50,MS,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,90685524.0
1363,50,MS,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1147.01
1364,50,MS,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,133826.0
1365,50,MS,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,152299736.0
1366,50,MS,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3506.21
1367,50,MS,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,204535.0
1368,50,MS,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,719949335.0
1369,51,MT,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,811.13
1370,51,MT,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,82116.0
1371,51,MT,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,34214302.0
1372,51,MT,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,719.28
1373,51,MT,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,118663.0
1374,51,MT,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,68696039.0
1375,51,MT,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,666.2
1376,51,MT,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,136495.0
1377,51,MT,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,87247463.0
1378,51,MT,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,745.39
1379,51,MT,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,132798.0
1380,51,MT,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,99881208.0
1381,51,MT,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,894.88
1382,51,MT,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,121703.0
1383,51,MT,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,114421367.0
1384,51,MT,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,975.36
1385,51,MT,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,166456.0
1386,51,MT,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,145158195.0
1387,51,MT,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1053.37
1388,51,MT,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,167693.0
1389,51,MT,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,176342099.0
1390,51,MT,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1297.07
1391,51,MT,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,172094.0
1392,51,MT,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,217803350.0
1393,51,MT,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1522.3
1394,51,MT,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,184686.0
1395,51,MT,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,270874506.0
1396,51,MT,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1700.0
1397,51,MT,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,188003.0
1398,51,MT,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,308678235.0
1399,51,MT,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1809.44
1400,51,MT,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,186272.0
1401,51,MT,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,339085825.0
1402,51,MT,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1856.22
1403,51,MT,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,179646.0
1404,51,MT,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,335158679.0
1405,51,MT,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1888.86
1406,51,MT,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,164105.0
1407,51,MT,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,324306460.0
1408,51,MT,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1939.99
1409,51,MT,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,161477.0
1410,51,MT,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,307513747.0
1411,51,MT,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1961.32
1412,51,MT,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,162263.0
1413,51,MT,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,312445627.0
1414,51,MT,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2027.92
1415,51,MT,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,142557.0
1416,51,MT,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,310199236.0
1417,51,MT,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,715.17
1418,51,MT,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,161686.0
1419,51,MT,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,106724568.0
1420,51,MT,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1042.14
1421,51,MT,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,167170.0
1422,51,MT,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,172532558.0
1423,51,MT,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3519.99
1424,51,MT,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,255277.0
1425,51,MT,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,905124785.0
1426,52,GO,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,777.57
1427,52,GO,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,135758.0
1428,52,GO,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,58238560.0
1429,52,GO,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,679.42
1430,52,GO,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,186866.0
1431,52,GO,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,106621230.0
1432,52,GO,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,638.0
1433,52,GO,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,259524.0
1434,52,GO,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,149106549.0
1435,52,GO,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,718.97
1436,52,GO,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,260368.0
1437,52,GO,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,186427926.0
1438,52,GO,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,866.26
1439,52,GO,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,245268.0
1440,52,GO,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,222049352.0
